mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,zcr,rms,mfcc_delta_1,mfcc_delta_2,mfcc_delta_3,mfcc_delta_4,mfcc_delta_5,mfcc_delta_6,mfcc_delta_7,mfcc_delta_8,mfcc_delta_9,mfcc_delta_10,mfcc_delta_11,mfcc_delta_12,mfcc_delta_13,speaker,session
-229.1271,74.210915,2.8856056,10.484214,10.017267,40.30023,-13.0333805,4.8991647,-26.85841,7.8959637,-3.831854,19.561363,-14.068512,0.41286737,0.36155176,0.36401987,0.4171426,0.54679656,0.59690785,0.52299255,0.5097504,0.5028581,0.5694363,0.52480733,0.4411035,19.52808265237134,11.037098110240596,16.138589433558185,15.485594072900149,20.731955521647766,16.086395798122165,27.407329351311898,0.12794078480113635,0.06374901,2.850495,0.151717,0.12223608,0.9560885,0.6391054,0.16779314,-0.7419821,0.046435215,-0.038703967,-0.4733219,-0.48906308,-0.6677088,0.23971635,David,01
-161.12209,102.08779,-11.050571,12.105408,11.970298,34.070633,-12.959077,-6.731366,-32.77495,1.7046413,-13.114828,16.788832,-13.130154,0.40683764,0.40437508,0.33472657,0.30709237,0.38471776,0.48509514,0.43775398,0.44925496,0.4423874,0.39993337,0.4615955,0.36585274,19.316047868048965,13.756667251732045,19.761882355187506,16.47780285158507,20.904835248197536,17.94512300889102,26.228212621597034,0.12619850852272727,0.145058,6.3948655,-0.17279854,-1.4064277,2.2958899,0.12098739,-1.8752044,-0.51131254,0.28415447,0.1700541,0.0776587,-0.5735343,0.33045647,-0.21948038,David,01
-132.93451,118.125175,-15.580692,13.090636,5.3738403,30.769367,-8.675296,-17.021608,-29.05023,5.0034227,-16.04286,17.443523,-16.418379,0.44472206,0.3781203,0.32478517,0.3852989,0.412943,0.42662212,0.40542272,0.46088102,0.47087917,0.48962107,0.4332326,0.4549629,19.152256473276754,16.357576823789863,20.348679992913148,16.573160382517514,21.437455412698252,19.006744662985863,25.32634944097933,0.09969815340909091,0.15868291,-6.4041867,-1.7193298,1.5261782,-1.1763288,-0.27685592,1.2877659,0.6371114,0.69343793,0.5406589,1.2119895,0.6489188,0.37991467,0.082742386,David,01
-153.32033,105.983055,-3.7551005,15.780468,-1.1761433,36.884716,-8.773895,-13.823568,-26.351112,7.5675063,-13.780166,16.269836,-18.578108,0.38248155,0.30928153,0.36004785,0.43590355,0.43793687,0.42304412,0.46697712,0.53857666,0.6192327,0.65147895,0.44768468,0.44001415,17.945536035985302,14.885258095799491,17.759191082380333,16.13673351068929,21.085154394367155,19.838857616277398,25.916584236373602,0.11576704545454546,0.11969902,-4.5204005,-3.232796,4.359554,-0.7182445,-0.17187513,1.6405609,-1.1424023,0.8068447,0.2458558,-0.37203407,0.5689972,-0.11132019,0.2758415,David,01
-140.31828,116.27023,-14.979147,10.44939,-3.906758,32.78795,-6.0697765,-13.056714,-31.665438,2.6961343,-13.552787,18.506765,-17.378862,0.39082587,0.3290264,0.38503942,0.45403633,0.46651736,0.44506198,0.51927215,0.56526154,0.62484974,0.60884506,0.3822688,0.35009533,18.327651791279372,15.007618870176184,19.378883059356337,16.99315292034087,20.7512709826958,19.583622538176645,25.235961287110968,0.11423561789772728,0.1260422,4.956699,1.9299439,-2.1213112,-0.9361093,-0.18266349,-0.55940384,0.54618865,-0.36978796,-0.503464,-0.14680816,-0.65205854,0.6040825,0.2049242,David,01
-144.49791,94.430305,-15.081008,17.6967,4.3697166,28.42295,-10.154073,-5.190608,-37.38844,3.8353498,-14.988932,20.162083,-17.05472,0.36696565,0.32399508,0.24851252,0.33230293,0.40598089,0.4360811,0.4546035,0.43745488,0.39236066,0.49866533,0.5796507,0.3575671,18.247695557929735,15.06786344779049,19.414223227468632,17.027929582549223,19.58433200112594,18.96623795362673,27.24004953706194,0.1606112393465909,0.10652613,4.3767962,3.4919343,-0.75260884,0.7305941,1.4090775,-0.8373451,-0.30284637,-1.4422921,-0.8888797,-0.2698254,-0.84322774,-0.8094459,-0.40394175,David,01
-166.3412,70.73703,-1.1459073,15.738334,12.48971,36.917427,-11.948029,-5.8650136,-39.1073,6.9475174,-12.221157,14.888135,-16.483368,0.4385923,0.30461076,0.22481743,0.29463425,0.36621267,0.44529456,0.58558327,0.43607852,0.31031257,0.41584137,0.6357712,0.4379578,18.029979177251512,14.173267262106599,18.542727328039042,17.179544996859846,20.552663718001956,18.256392562180306,27.957661680140543,0.2419766512784091,0.10765354,3.2858377,0.0011667338,-1.1406451,-0.11911526,-0.40117896,-0.55442065,-0.36115214,0.0791256,0.021491062,-0.32339004,0.49815872,-0.19061173,-0.15245996,David,01
-178.07506,87.7295,-0.25582504,-1.1556939,3.2161345,37.945877,-7.956622,-9.953375,-28.880882,7.672168,-2.0807428,13.37337,-17.091871,0.3464092,0.29795283,0.29987386,0.4374116,0.5808441,0.64323384,0.5312514,0.39396507,0.35495737,0.47369814,0.39737472,0.41215256,18.339287431887804,14.015862868848442,17.0071094750604,16.519022863062848,20.580578083786875,17.654483604399047,24.869687276857974,0.18342729048295456,0.11487871,-5.272124,-2.041815,0.15664886,-0.5015261,-0.5025868,0.8320528,0.37860706,0.5704071,0.7195971,0.47458658,0.43369493,0.5039658,0.4342678,David,01
-220.58961,115.84851,-6.4360433,-5.4412417,4.3321757,36.17908,-5.5924277,-8.906044,-26.955864,6.7066402,-0.52131516,16.82558,-14.250097,0.30809864,0.31132382,0.31280798,0.43145922,0.67555875,0.70258605,0.5626409,0.47310832,0.3920621,0.35511315,0.43231115,0.42213088,17.618648007246392,12.992073667121325,16.947102574441928,16.152273746263678,19.81232150673058,16.431308140376526,23.09698608227932,0.08075506036931818,0.08289539,0.2831628,0.89533275,0.1268902,-1.7646127,-0.9142162,0.84900355,0.6022724,-0.44323063,-0.19639668,-0.05868188,0.23126422,0.3686186,0.22184052,David,01
-202.30054,123.10096,-6.4260983,3.7696724,12.994119,32.682026,-8.070527,-15.694525,-31.472424,2.9893777,-8.12094,17.47916,-12.652869,0.37049428,0.34342664,0.32648084,0.33202,0.45607737,0.57782847,0.53579766,0.48335215,0.3460177,0.36169386,0.5390734,0.59628844,18.2147618111931,14.137306666079786,19.54835348157496,17.31815068325091,20.713362519024635,16.587280112997053,23.839801753388528,0.07266512784090909,0.1019057,2.1851897,1.5656216,0.7573862,-0.6859942,0.15996075,-0.26263297,0.0432695,-0.30035922,-0.31235912,-0.04907101,-0.0431262,-0.030827533,-0.24164957,David,01
-141.08752,108.426636,7.640169,9.39132,7.1340075,34.006615,-14.70929,-13.757855,-29.008324,-1.7319249,-13.824905,15.973001,-14.913136,0.45371372,0.3154051,0.2414942,0.28188226,0.3097224,0.39241397,0.47587875,0.43803796,0.36387226,0.434826,0.61244655,0.565135,17.31906619963286,14.785899317493671,19.135329223699816,15.651345112922048,19.613971178463874,18.475930638121273,25.37686701151422,0.13179154829545456,0.12839426,-0.66492885,-0.25334954,0.5668594,0.3307223,-0.6426294,-0.22928376,-0.09049509,0.9217419,0.18346411,-0.35635197,-0.34706426,-0.079478905,-0.10589945,David,01
-134.0873,108.923,8.216851,10.828796,-3.559254,38.379642,-18.773252,-12.493885,-27.967695,-5.1070495,-10.210789,19.438993,-19.117811,0.37563944,0.25778663,0.2903142,0.35387468,0.33695495,0.40887156,0.36777678,0.46085298,0.41484717,0.5062851,0.511533,0.50534505,18.04954997588689,14.599506787835628,18.490699116301826,15.742930164022805,21.435796995757126,19.357434434901418,26.118773866739158,0.12300248579545454,0.1346963,1.7446522,-3.227288,-0.116536446,0.39269897,0.4164815,-0.78010803,0.05877185,1.1143323,0.023414504,-0.385567,-0.24285342,0.24982339,0.029271804,David,01
-158.14903,119.45226,-7.415996,8.036425,1.2993245,31.968672,-17.131197,-15.610256,-27.256298,1.2472513,-8.221543,21.892696,-19.405355,0.40583524,0.34561303,0.3405247,0.3879779,0.40193227,0.4016752,0.45261765,0.59740216,0.6140447,0.43463656,0.48995444,0.4784938,18.306647641002083,13.124352960935942,17.185920739431236,16.049747523391467,21.697521781749945,17.395805423269227,24.69034529923233,0.06924715909090909,0.110978104,-3.1872559,-1.8962544,0.38463566,0.7476685,1.8803723,0.6617724,-0.5384511,-0.24521731,0.1076003,0.78334403,-0.41839436,-0.22047104,-0.0060982625,David,01
-178.61977,99.74625,2.5060158,12.903232,10.441854,38.645573,-17.565477,-13.81297,-26.415619,9.207668,-16.760937,17.613997,-15.965551,0.47521544,0.33715674,0.3279259,0.4071821,0.41916573,0.38525394,0.44747388,0.6780458,0.76489127,0.5334765,0.44729832,0.4212813,15.988575148982262,11.526876537566723,18.980952970375636,15.324227081586002,21.103915034734595,18.68032749458287,25.887067778324262,0.12615411931818182,0.09039584,2.4469836,2.3115404,-2.0432055,-0.6258711,-0.7091779,-0.007729422,0.73402405,-0.57666844,-0.5307219,0.89474964,0.24125351,-0.27006957,-0.2069776,David,01
-212.58746,83.544136,-1.6459557,16.107347,8.131535,41.566227,-15.038731,-8.928301,-23.288694,9.182172,-14.984839,13.034492,-12.196934,0.46281976,0.31530535,0.35271615,0.50427014,0.46767095,0.48660567,0.47141707,0.673727,0.7237489,0.62550324,0.5009924,0.42720044,18.34770964169613,12.725456248678016,18.08349963934253,15.202089728809556,19.92583336883905,18.377737764477278,25.455928792080808,0.13193581321022727,0.0719632,-4.4399157,-1.5749799,0.7395515,0.0026387842,-1.1662356,0.3310065,0.4552777,1.150542,0.39825717,0.123077944,1.1492877,0.22152442,-0.07137238,David,01
-222.43495,71.36229,-0.42729598,19.990816,11.899615,36.96214,-12.495377,-4.078798,-27.525352,8.789596,-8.480004,13.304556,-16.59432,0.46585733,0.31011748,0.31113237,0.41592216,0.4622835,0.45694187,0.396595,0.5342408,0.6334937,0.70126617,0.60923046,0.4862146,18.67997049418153,13.017669610362935,18.797695937871183,15.899809003697527,20.465044905034777,16.538768247050054,26.095490716858297,0.13569779829545456,0.05970224,-1.672258,-1.4612129,1.6997403,-1.0238987,0.46078327,0.7388279,-0.051054087,-0.18659043,-0.56421775,-0.24837846,0.91816306,-0.44564378,0.06035447,David,01
-187.05156,101.94976,5.5030117,20.860733,27.784124,33.681454,-15.4047,-15.375888,-36.04098,9.455691,-17.876722,9.33428,-16.377611,0.47694063,0.32525715,0.29047346,0.31324437,0.30125582,0.3023926,0.3871137,0.55392367,0.5350748,0.58730406,0.57849896,0.58268803,17.67909236478562,12.221166527942136,21.442253917260835,17.09879926138316,22.575391505004003,17.08643589602015,25.629684271111465,0.11715420809659091,0.102638654,4.393443,-1.4050369,-0.24332389,0.62666774,0.6511482,-0.42524278,-0.2321868,0.3810383,-0.19064565,-0.8173484,-0.3700157,0.11558745,-0.4722394,David,01
-213.31483,125.62578,14.335775,11.341002,19.731663,29.671501,-13.641277,-13.379357,-31.552538,6.616882,-18.900526,10.386916,-11.805139,0.48428422,0.3257004,0.28788278,0.2792101,0.22593117,0.2619686,0.4235881,0.59228045,0.5272437,0.5564547,0.63266975,0.6424766,15.695814126192909,12.137952054287252,20.073028906585307,16.07386378684675,20.15221521895269,16.567960658104415,23.737626718249963,0.06534090909090909,0.08823621,-2.4589126,-1.6446778,-0.016800739,0.5450518,-0.05939812,-0.19768728,-0.010430575,0.46454585,0.32093552,0.18582715,-0.036592204,0.201916,-0.24743171,David,01
-194.53828,93.50828,13.392527,19.47303,17.319874,22.847794,-18.572115,-1.0464451,-34.73437,3.9781258,-15.860166,19.197268,-17.817541,0.40004998,0.25693896,0.27718246,0.27677867,0.2716576,0.2368349,0.34223676,0.5769109,0.56535774,0.6223176,0.55468315,0.57093257,16.36000176163829,12.268515417295976,19.64402604137314,15.844499502571274,18.849598356326005,17.12813509915493,25.677498087564505,0.14647327769886365,0.08311843,-1.9785995,-0.14786571,0.15775226,-1.2683201,-0.65145135,0.84765536,0.2805704,-0.7031712,0.25833634,0.92469615,0.2663993,-0.06409319,0.35249236,David,01
-154.0768,107.359055,-4.278162,14.93758,19.926413,29.852406,-18.84394,-10.489711,-37.01293,6.207927,-18.656696,25.086384,-21.069868,0.5217068,0.41095132,0.26399216,0.3085957,0.38129014,0.3596435,0.355355,0.43598512,0.4999862,0.51906765,0.45832872,0.48906887,16.585210983317197,12.84705044930408,18.548348685686527,16.421572859936102,22.0619753909752,18.653839354864193,26.2552991634301,0.140380859375,0.11282433,4.255853,1.7914212,-1.735801,-0.037080158,0.09407843,-0.7437264,-0.29824254,-1.1276935,0.72357005,-0.11318061,-0.73351115,0.31288782,0.138331,David,01
-191.29019,117.741554,-8.802695,6.9570417,15.640685,33.87959,-11.356511,-13.761646,-29.86978,10.100328,-14.236507,19.777773,-15.627753,0.4468591,0.43021688,0.277936,0.28318515,0.3878707,0.4075987,0.40758345,0.46236765,0.469085,0.480945,0.4126252,0.47969878,17.517459675400723,13.454501386576597,17.829132508029836,16.076250461841962,21.317165698203414,17.333146625437966,24.053939518763652,0.06666148792613637,0.09052139,-3.1623223,-1.1738667,0.17433047,-0.6847417,-0.33738574,1.0283421,0.9145969,0.5883387,-0.501003,0.23411708,0.23504363,-0.019879457,-0.04752828,David,01
-210.68912,84.15207,-1.8522862,6.460057,10.813348,36.117474,-16.460083,-3.3138428,-26.895582,14.187103,-11.197336,19.481066,-16.222248,0.36922732,0.28214213,0.26105636,0.30698588,0.444535,0.39733878,0.4282337,0.5350372,0.5507505,0.5652123,0.608759,0.5339665,17.936386206878826,11.367773186617462,17.10497597751853,15.131994914761627,20.780686807868804,18.748147809708254,25.920698426741136,0.12788529829545456,0.07146956,1.024218,0.8868849,-0.9283953,0.20720673,-0.19112444,-0.24359125,-0.31629646,0.6433742,-0.10644567,-0.25332248,0.08296285,0.21309853,-0.58511084,David,01
-196.06537,58.370323,20.132753,15.620261,13.946045,34.19023,-23.505707,8.623168,-28.939806,3.5027711,-9.9874735,20.68978,-24.1387,0.50326324,0.33692408,0.28885937,0.3485203,0.43115947,0.358676,0.3279998,0.39216146,0.4763961,0.5093302,0.5402113,0.4641826,16.37097398205534,11.527101822126605,17.219399605530132,15.121329021522838,19.93392572404463,19.171372581661657,27.17468721730946,0.21693004261363635,0.087626666,4.4905047,-2.9906237,2.0366614,-0.94962615,-0.48136443,0.7774952,-0.51796204,0.04563738,0.18421815,-0.40469897,0.24382621,0.4198079,-0.16813096,David,01
-214.47621,56.30225,31.193876,27.153728,18.038464,33.73017,-21.452545,9.825987,-30.57476,0.60624427,-11.106473,19.136423,-21.66807,0.4088214,0.3377495,0.33023793,0.3952956,0.38773203,0.37301236,0.36750582,0.46937722,0.567287,0.5188196,0.48450983,0.37005416,16.71637251296444,11.90853650544409,17.10489263463518,14.250668404686794,18.169244963008115,18.010807381047382,27.434932237045487,0.21626420454545456,0.0691615,-3.499505,-0.8466257,0.6098247,-0.43435156,-0.57740873,1.0242604,1.0218381,0.116191216,0.3023636,0.5259314,1.0294257,-0.4998873,0.36649802,David,01
-269.13675,71.943665,29.155804,16.979715,8.418383,39.20712,-11.086495,6.185764,-28.556654,8.679705,-7.547952,18.313303,-16.003191,0.42551488,0.3519069,0.36726302,0.38705808,0.42734635,0.4687719,0.50841594,0.64943016,0.7081257,0.63530076,0.66614604,0.5297277,16.126516160742497,11.105460842249343,15.810791919892516,13.942428458382143,17.084652544220795,16.270988382152506,25.698871316039625,0.12626509232954544,0.038346216,0.14952165,1.3458552,-0.47545546,-0.07536668,0.0032208515,-0.12734686,0.4359276,-0.002676487,-0.7437629,0.057949223,0.08752596,-0.0052849804,0.04098736,David,01
-256.64505,82.09867,27.75915,10.240144,8.263688,37.60549,-10.826155,1.231947,-27.866453,3.7925003,-6.3088856,19.274466,-16.135782,0.50063735,0.40856817,0.3978528,0.39564458,0.45023453,0.48843277,0.4937954,0.5637117,0.6707669,0.7373796,0.77338314,0.63265795,16.328394690399808,12.192601518709148,17.921821543472742,14.755240771225182,16.571378354157357,16.295752466166018,24.26469573409013,0.1259765625,0.059123967,1.5977467,-0.76043147,1.0551965,-0.2891951,0.2517223,0.47177047,-0.16571899,-0.15620436,-0.050638035,-0.19403711,0.14444326,-0.16270995,0.05719277,David,01
-184.19762,97.66446,18.625593,7.748602,4.905859,42.19545,-12.8024025,-5.78112,-33.55181,0.84388375,-8.837307,20.391752,-22.835405,0.44544324,0.31612584,0.32051694,0.33758608,0.42155302,0.4598242,0.45231044,0.5490456,0.542749,0.5803449,0.54407626,0.48589543,16.966425145747316,11.219650738804836,18.84722771158576,15.65542364573134,19.08651290840156,18.170961452337995,25.578613209019412,0.12364612926136363,0.095719054,3.114263,-0.061709404,-1.2632852,-0.4940729,-0.7241117,-0.5860067,0.5026755,-0.10246377,0.21796712,0.20028844,0.39232695,-0.13804048,0.2558275,David,01
-153.45326,100.20458,15.26892,-3.2096946,-6.445064,46.303444,-8.800726,-6.855577,-39.38602,2.4685202,-0.34420815,18.137379,-24.619041,0.30609474,0.25185525,0.31209192,0.41276762,0.5157896,0.5439302,0.5798941,0.51999015,0.43298882,0.48484936,0.39975432,0.4927092,17.324936591884732,13.077740391422173,19.151362931034036,17.14100281657187,19.91196088140345,19.374349168975304,25.257747656786815,0.1449862393465909,0.13587123,-0.8356481,-2.9056764,1.6784264,-0.8831394,-0.25297463,0.67483974,-0.4776574,0.50070775,0.37453607,-0.22702049,0.5880133,0.15436798,0.18931746,David,01
-169.01125,43.50767,42.577755,-19.293167,-7.9319034,48.14706,-10.796546,4.379527,-31.838745,3.0453706,2.6494057,14.801556,-15.463258,0.51747566,0.26542938,0.22396931,0.27562392,0.3780779,0.42062405,0.41404733,0.35844436,0.29792002,0.63976866,0.57162166,0.4723194,17.945609000933654,13.786542828603933,18.659188112391202,17.220141122125415,18.4993735235237,22.594499607862794,25.064188737406297,0.32994495738636365,0.14083923,-4.6751285,-0.40937006,2.3905532,0.7722749,-0.031260807,0.01853484,-0.19640836,0.83359104,-0.21790777,-0.12806831,-0.9093223,0.0435593,0.31889674,David,01
-157.55635,21.996872,29.087,3.029213,3.4156785,39.959606,-10.03499,14.593985,-34.19229,2.215637,-2.7995386,17.407877,-19.929003,0.4414565,0.2344343,0.1970541,0.27435705,0.41529652,0.50359404,0.37288034,0.30512664,0.25536966,0.54712874,0.5310818,0.42113364,17.928435193715313,12.350316689702659,17.10532949941865,15.910665140135793,19.3280986075055,21.34637840735239,27.079470808965176,0.3357266512784091,0.13597476,5.923353,4.1671896,-3.4121714,-0.5486979,-0.46070144,-1.0033692,1.1546172,-1.0411725,-0.8364486,0.13514411,-0.22512308,0.013550157,-0.09161157,David,01
-137.2518,88.599,-0.24738814,17.343102,-4.312305,31.477247,-3.536245,3.3114767,-41.132904,2.2851152,-10.335812,18.893297,-19.479977,0.33941266,0.24391912,0.29308888,0.3610675,0.49104002,0.6070272,0.48579216,0.49273765,0.3313173,0.30978477,0.41086844,0.52503186,17.744471410378228,12.940630858140452,18.456746584684556,17.14694756877375,20.23905474397245,18.559966652602245,27.141791548227488,0.1648282137784091,0.13582745,2.9732978,1.5487366,-0.6361372,-1.049033,-1.1210312,0.5277225,0.3129719,-0.8141149,-0.42716458,0.7418758,0.2958785,-0.10035892,0.7594921,David,01
-210.99185,112.90685,6.8865175,6.3510833,-3.6918936,39.40048,-7.7150636,-7.6442475,-32.51449,10.292408,-13.756341,16.235811,-11.15525,0.4895706,0.30555192,0.30098647,0.3132605,0.3477816,0.43774346,0.5091237,0.57346,0.47452438,0.46784475,0.5734553,0.65220094,16.785956859917228,12.439669592436326,17.887392433163818,16.648376114574038,19.91280087687394,16.758713357234996,25.995287127833567,0.08205344460227272,0.07457823,-4.638084,-1.5167316,0.97772735,-0.70540965,-0.09229941,0.79585814,-0.26876542,0.31306678,0.4037201,-0.16958122,0.5452269,0.096973255,0.32790235,David,01
-276.578,71.817474,1.2191422,8.014005,4.467236,44.250004,-13.381661,-1.7270411,-21.50568,11.109019,-6.1518693,18.080336,-9.924579,0.51613796,0.37683868,0.4024514,0.562411,0.59517854,0.5977762,0.6030528,0.4754222,0.5073588,0.65436,0.6891528,0.57095647,19.544200935930963,10.424984092089902,15.786578153589664,15.04701011339609,19.246788371266433,15.889362071569122,25.372207471561868,0.07255415482954546,0.030093895,-4.8552756,-1.9744422,0.27549216,0.9806232,0.43883896,-0.36529294,-0.032786645,0.982552,0.7701655,-0.24082778,-0.23012218,0.0344036,-0.11812416,David,01
-202.72128,79.690445,-4.2888637,10.039743,2.238652,38.031063,-11.919104,-8.362087,-22.674143,0.80410594,-7.8490157,19.96266,-21.006197,0.4884966,0.36978734,0.45160884,0.6035333,0.63578165,0.6128354,0.506133,0.4541876,0.5268908,0.6071946,0.49229023,0.4965372,21.555155379924802,13.455733769504933,17.350943973410274,16.598917276655502,20.966140416921935,17.371695822348514,26.042241367817727,0.07966752485795454,0.107928894,2.6526818,1.7894485,0.7444551,-0.5848912,-0.25380078,-0.2272191,0.052822854,-0.21134849,-0.048372928,0.10801962,0.046188463,0.2796788,-0.72404456,David,01
-131.38495,120.419754,-6.1336503,15.880911,7.889989,28.29594,-18.358507,-18.696695,-27.65993,-3.3770294,-14.721201,22.856428,-28.522913,0.5334043,0.31470332,0.27396694,0.30903435,0.37496984,0.3373548,0.3501863,0.4490975,0.4216688,0.44144666,0.40042913,0.5336025,18.280488381076474,15.112812179931622,19.16902478506083,16.59498516295628,23.017472501158572,18.21191034283236,25.90400202307907,0.07000177556818182,0.16383924,3.9048116,2.678938,-1.7277962,-1.9676784,0.022592414,-0.11588326,-0.34524813,-0.93646216,0.17740566,0.5499554,-0.013977512,-0.37182167,0.79276925,David,01
-168.04881,87.20267,14.667561,22.619453,12.734192,38.564934,-22.274572,-11.921235,-23.545538,-1.7576932,-15.036944,21.930506,-21.831778,0.5174284,0.34192368,0.39961565,0.4393083,0.324615,0.30876026,0.4061701,0.4818306,0.36219636,0.43010837,0.4701769,0.5739963,16.24240758631798,13.514206982123897,19.742429765148184,15.625109235022101,21.48651276456757,19.00688611853685,26.74231342572419,0.16696999289772727,0.10376267,0.07334714,-4.922484,0.80054706,0.3869889,-0.28506204,0.50013614,-0.52071106,1.0941895,0.51224524,-0.10979247,-0.06463423,0.44026938,0.173493,David,01
-210.09253,67.36123,26.044458,13.673261,-1.4811734,40.527657,-10.398748,-2.7362735,-26.46361,3.1080287,-6.4569836,19.777748,-16.873116,0.60896355,0.47027943,0.4725461,0.5822955,0.55582374,0.5332317,0.5342098,0.49636886,0.42933798,0.40063637,0.5103201,0.5049767,15.130945962700075,10.113739153853206,17.39779033153643,15.49669901489453,19.167667270859486,17.766839505591044,26.671483329750814,0.20124955610795456,0.070718445,-1.1036044,-0.08321695,0.925841,0.8601414,-0.0810018,0.102407165,1.0443082,-0.26456305,-0.47961417,-0.20145245,0.010634563,0.0038971333,-0.32895944,David,01
-207.6782,90.303986,4.188028,9.119369,5.205586,28.851469,-7.5849385,-7.375681,-29.138123,8.919299,-8.354962,19.7744,-15.818641,0.4333206,0.31354424,0.34498465,0.41442746,0.50711054,0.47537187,0.33317128,0.37746114,0.48489043,0.6073634,0.5504624,0.45047876,16.22131612080397,11.521752726961365,17.411529132489296,16.254930400563943,20.998285635751117,16.95484261733936,26.68720765208401,0.15830300071022727,0.08641764,-7.323187,-0.5959534,0.37254733,0.2892976,1.7868164,0.46294072,-0.27357712,-0.31354892,0.9717844,1.0796376,-0.35225242,-0.7799275,0.3257564,David,01
-172.72536,105.55591,0.7507314,4.018142,2.9016638,29.898445,-8.092159,-13.674056,-29.20038,6.419274,-11.760441,19.241608,-19.344416,0.35137618,0.2336434,0.25914064,0.27513722,0.3990006,0.40516832,0.3223779,0.35396746,0.42113954,0.532655,0.6361794,0.43602893,16.71255146691556,12.14864904721668,18.1108054273223,16.981170724142512,22.607905860849478,17.893457175381712,26.39560444119002,0.15380859375,0.09991255,1.8916656,4.252869,0.046326734,-0.16889776,0.48300582,0.48039657,-0.3443408,-1.8685784,0.39204738,-0.1632193,-0.53881365,-0.0598938,-0.28019154,David,01
-177.8068,113.02991,8.220707,-2.669946,-11.623441,33.597824,-3.3976748,-12.8785095,-26.186333,4.2834415,-7.9324336,20.258347,-18.738012,0.4609557,0.3796117,0.3742524,0.39935476,0.47137925,0.4858037,0.50278825,0.4962015,0.44555387,0.45867112,0.4987402,0.5394182,16.992856547295073,12.236251528039855,17.085912964140658,16.18793590600928,21.01445351583722,17.23710787927711,25.466810545430768,0.12492231889204546,0.08794189,0.9953552,0.2921971,-0.34466872,0.6547323,0.10973949,-0.14634332,-0.866328,-0.15209079,0.32280907,0.13209516,-0.50455284,-0.52205175,0.30534264,David,01
-166.83376,123.2904,1.9901456,-1.1128395,-7.3317,36.857273,-2.786246,-15.782702,-29.589537,0.16278912,-10.610213,22.775038,-18.827703,0.5274574,0.42589238,0.43604615,0.4119569,0.45753527,0.52206737,0.5375253,0.5459513,0.4390869,0.37792537,0.32224518,0.39656335,16.76448849905176,13.603229523903565,17.557964366475225,16.462463410499602,20.982750328158296,17.620310276912157,24.724589028790284,0.09878817471590909,0.114501975,0.48249257,2.763761,-2.7677064,-0.5926584,0.4604704,-0.7285563,-0.25578138,-0.092591286,-0.5926319,0.33672696,1.0480546,0.42366722,0.060445547,David,01
-198.53511,114.58935,-4.8203473,-6.748167,-5.505653,42.204086,-5.756603,-11.942529,-27.7947,2.1241293,-5.90349,20.826607,-17.432753,0.48520315,0.38785183,0.4263612,0.48814067,0.62725145,0.6813993,0.5523226,0.50833106,0.44219255,0.47366956,0.3605966,0.40290043,19.137834664421792,12.03073265432779,16.433177859918725,16.028451442075774,21.597839230430438,17.323514955666354,24.782394191355873,0.09019886363636363,0.08886886,-1.1679713,-0.97625065,1.3098696,0.4430727,0.107254036,-0.0083222985,-0.53626764,0.09957917,-0.098938465,0.15806884,0.03543043,-0.08449295,0.1819033,David,01
-205.46962,110.23162,7.818082,-9.509538,-4.532619,39.616783,-8.201766,-5.5474544,-29.422192,2.2405713,-7.1385374,16.71538,-17.948956,0.4191386,0.27308103,0.2976589,0.44858697,0.55412966,0.5784283,0.45428154,0.48356712,0.6215176,0.627533,0.52142566,0.4420518,17.368263621163855,11.394138484795752,16.309774608596282,16.319151993678602,21.50826906558189,16.52876087832783,25.92463225415507,0.104248046875,0.07935298,2.6667411,1.2871032,1.5385971,0.55677634,-1.2896538,-0.7581886,0.74071676,0.383656,-1.0224022,-0.2666749,-0.3541453,-0.45731848,-0.3545914,David,01
-182.04926,97.5144,13.691123,7.288141,0.37260324,36.636543,-11.893808,-6.492195,-30.07855,0.58013517,-12.828238,15.3562355,-20.001331,0.29970142,0.22608352,0.24921565,0.40439698,0.4243169,0.330709,0.3280276,0.48782426,0.62956315,0.4880199,0.44543064,0.32184294,18.720989054687085,12.936926966915793,18.22394404471605,16.736221842061386,21.408013980994657,18.246194538316992,26.868651586436716,0.150634765625,0.10998666,-2.9484904,-1.8021462,-2.013945,0.019532008,0.69187695,1.0081455,-0.22844777,-0.16749157,0.10437792,1.0313675,0.45155877,0.14972174,0.11652872,David,01
